ZIP5,CBSA CODE,CBSA LSAD
71138,43340,Metropolitan Statistical Area
71148,43340,Metropolitan Statistical Area
71149,43340,Metropolitan Statistical Area
71151,43340,Metropolitan Statistical Area
71152,43340,Metropolitan Statistical Area
71153,43340,Metropolitan Statistical Area
71154,43340,Metropolitan Statistical Area
71156,43340,Metropolitan Statistical Area
71161,43340,Metropolitan Statistical Area
71162,43340,Metropolitan Statistical Area
71163,43340,Metropolitan Statistical Area
71164,43340,Metropolitan Statistical Area
71165,43340,Metropolitan Statistical Area
71166,43340,Metropolitan Statistical Area
71171,43340,Metropolitan Statistical Area
71172,43340,Metropolitan Statistical Area
81501,24300,Metropolitan Statistical Area
81502,24300,Metropolitan Statistical Area
81503,24300,Metropolitan Statistical Area
81504,24300,Metropolitan Statistical Area
81505,24300,Metropolitan Statistical Area
81506,24300,Metropolitan Statistical Area
81520,24300,Metropolitan Statistical Area
81521,24300,Metropolitan Statistical Area
81522,24300,Metropolitan Statistical Area
81523,24300,Metropolitan Statistical Area
81524,24300,Metropolitan Statistical Area
81525,24300,Metropolitan Statistical Area
81526,24300,Metropolitan Statistical Area
81527,24300,Metropolitan Statistical Area
91901,41740,Metropolitan Statistical Area
91902,41740,Metropolitan Statistical Area
91903,41740,Metropolitan Statistical Area
91905,41740,Metropolitan Statistical Area
91906,41740,Metropolitan Statistical Area
91908,41740,Metropolitan Statistical Area
91909,41740,Metropolitan Statistical Area
91910,41740,Metropolitan Statistical Area
91911,41740,Metropolitan Statistical Area
91912,41740,Metropolitan Statistical Area
91913,41740,Metropolitan Statistical Area
91914,41740,Metropolitan Statistical Area
91915,41740,Metropolitan Statistical Area
91916,41740,Metropolitan Statistical Area
91917,41740,Metropolitan Statistical Area
91921,41740,Metropolitan Statistical Area
91931,41740,Metropolitan Statistical Area
91932,41740,Metropolitan Statistical Area
91933,41740,Metropolitan Statistical Area
91934,41740,Metropolitan Statistical Area
91935,41740,Metropolitan Statistical Area
91941,41740,Metropolitan Statistical Area
91942,41740,Metropolitan Statistical Area
91943,41740,Metropolitan Statistical Area
91944,41740,Metropolitan Statistical Area
91945,41740,Metropolitan Statistical Area
91946,41740,Metropolitan Statistical Area
91947,41740,Metropolitan Statistical Area
91948,41740,Metropolitan Statistical Area
91950,41740,Metropolitan Statistical Area
91951,41740,Metropolitan Statistical Area
91962,41740,Metropolitan Statistical Area
91963,41740,Metropolitan Statistical Area
91976,41740,Metropolitan Statistical Area
91977,41740,Metropolitan Statistical Area
91978,41740,Metropolitan Statistical Area
91979,41740,Metropolitan Statistical Area
91980,41740,Metropolitan Statistical Area
91987,41740,Metropolitan Statistical Area
08801,35620,Metropolitan Statistical Area
08802,10900,Metropolitan Statistical Area
08802,35620,Metropolitan Statistical Area
08803,35620,Metropolitan Statistical Area
08804,35620,Metropolitan Statistical Area
08804,10900,Metropolitan Statistical Area
08805,35620,Metropolitan Statistical Area
08807,35620,Metropolitan Statistical Area
08808,10900,Metropolitan Statistical Area
08809,35620,Metropolitan Statistical Area
08810,35620,Metropolitan Statistical Area
08812,35620,Metropolitan Statistical Area
08816,35620,Metropolitan Statistical Area
08817,35620,Metropolitan Statistical Area
08818,35620,Metropolitan Statistical Area
08820,35620,Metropolitan Statistical Area
08821,35620,Metropolitan Statistical Area
08822,35620,Metropolitan Statistical Area
08823,35620,Metropolitan Statistical Area
08824,35620,Metropolitan Statistical Area
08825,35620,Metropolitan Statistical Area
08826,35620,Metropolitan Statistical Area
08827,35620,Metropolitan Statistical Area
08827,10900,Metropolitan Statistical Area
08828,35620,Metropolitan Statistical Area
08829,35620,Metropolitan Statistical Area
08830,35620,Metropolitan Statistical Area
08831,35620,Metropolitan Statistical Area
08832,35620,Metropolitan Statistical Area
08833,35620,Metropolitan Statistical Area
08834,35620,Metropolitan Statistical Area
08835,35620,Metropolitan Statistical Area
08836,35620,Metropolitan Statistical Area
08837,35620,Metropolitan Statistical Area
08840,35620,Metropolitan Statistical Area
08844,35620,Metropolitan Statistical Area
08846,35620,Metropolitan Statistical Area
08848,35620,Metropolitan Statistical Area
08848,10900,Metropolitan Statistical Area
08850,35620,Metropolitan Statistical Area
08852,35620,Metropolitan Statistical Area
08853,35620,Metropolitan Statistical Area
08854,35620,Metropolitan Statistical Area
08855,35620,Metropolitan Statistical Area
08857,35620,Metropolitan Statistical Area
08858,35620,Metropolitan Statistical Area
08859,35620,Metropolitan Statistical Area
08861,35620,Metropolitan Statistical Area
08862,35620,Metropolitan Statistical Area
08863,35620,Metropolitan Statistical Area
08865,10900,Metropolitan Statistical Area
08865,35620,Metropolitan Statistical Area
08867,35620,Metropolitan Statistical Area
08868,35620,Metropolitan Statistical Area
08869,35620,Metropolitan Statistical Area
08870,35620,Metropolitan Statistical Area
08871,35620,Metropolitan Statistical Area
08872,35620,Metropolitan Statistical Area
08873,35620,Metropolitan Statistical Area
08875,35620,Metropolitan Statistical Area
08876,35620,Metropolitan Statistical Area
08879,35620,Metropolitan Statistical Area
08880,35620,Metropolitan Statistical Area
08882,35620,Metropolitan Statistical Area
08884,35620,Metropolitan Statistical Area
08885,35620,Metropolitan Statistical Area
08886,10900,Metropolitan Statistical Area
08887,35620,Metropolitan Statistical Area
08888,35620,Metropolitan Statistical Area
08889,35620,Metropolitan Statistical Area
08890,35620,Metropolitan Statistical Area
08899,35620,Metropolitan Statistical Area
08901,35620,Metropolitan Statistical Area
08902,35620,Metropolitan Statistical Area
08903,35620,Metropolitan Statistical Area
08904,35620,Metropolitan Statistical Area
08905,35620,Metropolitan Statistical Area
08906,35620,Metropolitan Statistical Area
08922,35620,Metropolitan Statistical Area
08933,35620,Metropolitan Statistical Area
08988,35620,Metropolitan Statistical Area
08989,35620,Metropolitan Statistical Area
19244,37980,Metropolitan Statistical Area
19255,37980,Metropolitan Statistical Area
19301,37980,Metropolitan Statistical Area
19310,37980,Metropolitan Statistical Area
19310,29540,Metropolitan Statistical Area
19311,37980,Metropolitan Statistical Area
19312,37980,Metropolitan Statistical Area
19316,37980,Metropolitan Statistical Area
19317,37980,Metropolitan Statistical Area
19318,37980,Metropolitan Statistical Area
19319,37980,Metropolitan Statistical Area
19320,37980,Metropolitan Statistical Area
19330,37980,Metropolitan Statistical Area
19331,37980,Metropolitan Statistical Area
19333,37980,Metropolitan Statistical Area
19335,37980,Metropolitan Statistical Area
19339,37980,Metropolitan Statistical Area
19340,37980,Metropolitan Statistical Area
19341,37980,Metropolitan Statistical Area
19342,37980,Metropolitan Statistical Area
19343,37980,Metropolitan Statistical Area
19344,37980,Metropolitan Statistical Area
19344,29540,Metropolitan Statistical Area
19345,37980,Metropolitan Statistical Area
19346,37980,Metropolitan Statistical Area
19347,37980,Metropolitan Statistical Area
19348,37980,Metropolitan Statistical Area
19350,37980,Metropolitan Statistical Area
19351,37980,Metropolitan Statistical Area
19352,37980,Metropolitan Statistical Area
19353,37980,Metropolitan Statistical Area
19354,37980,Metropolitan Statistical Area
19355,37980,Metropolitan Statistical Area
19357,37980,Metropolitan Statistical Area
19358,37980,Metropolitan Statistical Area
19360,37980,Metropolitan Statistical Area
19362,37980,Metropolitan Statistical Area
19362,29540,Metropolitan Statistical Area
19363,37980,Metropolitan Statistical Area
19363,29540,Metropolitan Statistical Area
19365,37980,Metropolitan Statistical Area
19366,37980,Metropolitan Statistical Area
19367,37980,Metropolitan Statistical Area
19369,37980,Metropolitan Statistical Area
19371,37980,Metropolitan Statistical Area
19372,37980,Metropolitan Statistical Area
19373,37980,Metropolitan Statistical Area
19374,37980,Metropolitan Statistical Area
19375,37980,Metropolitan Statistical Area
19376,37980,Metropolitan Statistical Area
19380,37980,Metropolitan Statistical Area
19381,37980,Metropolitan Statistical Area
19382,37980,Metropolitan Statistical Area
19383,37980,Metropolitan Statistical Area
19390,37980,Metropolitan Statistical Area
19395,37980,Metropolitan Statistical Area
19397,37980,Metropolitan Statistical Area
19398,37980,Metropolitan Statistical Area
19399,37980,Metropolitan Statistical Area
29601,24860,Metropolitan Statistical Area
29602,24860,Metropolitan Statistical Area
29603,24860,Metropolitan Statistical Area
29604,24860,Metropolitan Statistical Area
29605,24860,Metropolitan Statistical Area
29606,24860,Metropolitan Statistical Area
29607,24860,Metropolitan Statistical Area
29608,24860,Metropolitan Statistical Area
29609,24860,Metropolitan Statistical Area
29610,24860,Metropolitan Statistical Area
29611,24860,Metropolitan Statistical Area
29611,11340,Metropolitan Statistical Area
29612,24860,Metropolitan Statistical Area
29613,24860,Metropolitan Statistical Area
29614,24860,Metropolitan Statistical Area
29615,24860,Metropolitan Statistical Area
29616,24860,Metropolitan Statistical Area
29617,24860,Metropolitan Statistical Area
29620,,
29621,11340,Metropolitan Statistical Area
29622,11340,Metropolitan Statistical Area
29623,11340,Metropolitan Statistical Area
29624,11340,Metropolitan Statistical Area
29625,11340,Metropolitan Statistical Area
29626,11340,Metropolitan Statistical Area
29627,11340,Metropolitan Statistical Area
29627,,
29627,24860,Metropolitan Statistical Area
29628,,
29628,11340,Metropolitan Statistical Area
29630,24860,Metropolitan Statistical Area
29630,11340,Metropolitan Statistical Area
29631,24860,Metropolitan Statistical Area
29631,11340,Metropolitan Statistical Area
29632,24860,Metropolitan Statistical Area
29633,24860,Metropolitan Statistical Area
29634,24860,Metropolitan Statistical Area
29635,24860,Metropolitan Statistical Area
29636,24860,Metropolitan Statistical Area
29638,,
29638,24940,Micropolitan Statistical Area
29639,,
29640,24860,Metropolitan Statistical Area
29641,24860,Metropolitan Statistical Area
29642,24860,Metropolitan Statistical Area
29642,11340,Metropolitan Statistical Area
29643,42860,Micropolitan Statistical Area
29643,11340,Metropolitan Statistical Area
29644,24860,Metropolitan Statistical Area
29644,24940,Micropolitan Statistical Area
29645,24860,Metropolitan Statistical Area
29646,24940,Micropolitan Statistical Area
29646,,
29647,24940,Micropolitan Statistical Area
29648,24940,Micropolitan Statistical Area
29649,24940,Micropolitan Statistical Area
29649,,
29650,24860,Metropolitan Statistical Area
29650,43900,Metropolitan Statistical Area
29651,24860,Metropolitan Statistical Area
29651,43900,Metropolitan Statistical Area
29652,24860,Metropolitan Statistical Area
29653,24940,Micropolitan Statistical Area
29653,,
29654,11340,Metropolitan Statistical Area
29654,,
29654,24860,Metropolitan Statistical Area
29655,11340,Metropolitan Statistical Area
29655,,
29656,11340,Metropolitan Statistical Area
29657,24860,Metropolitan Statistical Area
29657,11340,Metropolitan Statistical Area
29658,42860,Micropolitan Statistical Area
29659,,
29661,24860,Metropolitan Statistical Area
29662,24860,Metropolitan Statistical Area
29664,42860,Micropolitan Statistical Area
29665,42860,Micropolitan Statistical Area
29666,24940,Micropolitan Statistical Area
29666,17900,Metropolitan Statistical Area
29667,24860,Metropolitan Statistical Area
29669,11340,Metropolitan Statistical Area
29669,24860,Metropolitan Statistical Area
29670,11340,Metropolitan Statistical Area
29670,24860,Metropolitan Statistical Area
29670,42860,Micropolitan Statistical Area
29671,24860,Metropolitan Statistical Area
29672,42860,Micropolitan Statistical Area
29673,24860,Metropolitan Statistical Area
29673,11340,Metropolitan Statistical Area
29675,42860,Micropolitan Statistical Area
29676,42860,Micropolitan Statistical Area
29677,11340,Metropolitan Statistical Area
29678,42860,Micropolitan Statistical Area
29679,42860,Micropolitan Statistical Area
29680,24860,Metropolitan Statistical Area
29681,24860,Metropolitan Statistical Area
29682,24860,Metropolitan Statistical Area
29683,24860,Metropolitan Statistical Area
29684,11340,Metropolitan Statistical Area
29685,24860,Metropolitan Statistical Area
29686,42860,Micropolitan Statistical Area
29687,24860,Metropolitan Statistical Area
29688,24860,Metropolitan Statistical Area
29689,11340,Metropolitan Statistical Area
29689,42860,Micropolitan Statistical Area
29690,24860,Metropolitan Statistical Area
29691,42860,Micropolitan Statistical Area
29692,24940,Micropolitan Statistical Area
29692,,
29692,24860,Metropolitan Statistical Area
29693,42860,Micropolitan Statistical Area
29695,24940,Micropolitan Statistical Area
29696,42860,Micropolitan Statistical Area
29697,11340,Metropolitan Statistical Area
29698,24860,Metropolitan Statistical Area
29702,23500,Micropolitan Statistical Area
29702,16740,Metropolitan Statistical Area
29703,16740,Metropolitan Statistical Area
29704,16740,Metropolitan Statistical Area
29704,16900,Micropolitan Statistical Area
29706,16900,Micropolitan Statistical Area
29706,16740,Metropolitan Statistical Area
29708,16740,Metropolitan Statistical Area
29709,,
29710,16740,Metropolitan Statistical Area
29712,16900,Micropolitan Statistical Area
29712,16740,Metropolitan Statistical Area
29714,16900,Micropolitan Statistical Area
29715,16740,Metropolitan Statistical Area
29715,29580,Micropolitan Statistical Area
29716,16740,Metropolitan Statistical Area
29717,16740,Metropolitan Statistical Area
29718,,
29718,17900,Metropolitan Statistical Area
29718,29580,Micropolitan Statistical Area
29720,29580,Micropolitan Statistical Area
29721,29580,Micropolitan Statistical Area
29722,29580,Micropolitan Statistical Area
29724,16900,Micropolitan Statistical Area
29726,16740,Metropolitan Statistical Area
29727,,
29728,,
29729,16900,Micropolitan Statistical Area
29730,16740,Metropolitan Statistical Area
29730,16900,Micropolitan Statistical Area
29731,16740,Metropolitan Statistical Area
29732,16740,Metropolitan Statistical Area
29733,16740,Metropolitan Statistical Area
29734,16740,Metropolitan Statistical Area
